Created On,Latest Update,Title,Info,Card Log,Labels,List,URLs,Members
2019-04-27T06:18:13.303Z,2019-06-17T22:03:52.242Z,Volume tooltip goes behind the stop watching button,"**Short Description:** Volume tooltip goes behind the stop watching button
**Steps to Reproduce:**
1. Double click someone streaming
2. Click them another 2 times so you can see the stream in a bigger window and see the other options
3. Lower the volume to 0
4. Observe how the tooltip goes below the stop watching button
**Expected Result:** The tooltip is above the stop watching button
**Actual Result:** The tooltip is behind the stop watching button
**Client Settings:** Canary 36518
**System Settings:** Windows 10 Home x64 (1809)","### Moved from Claimed Fixed, Needs Verification to Verified Fixed by Isabel Lomas on 2019-05-12T01:44:12.721Z


### Can no longer reproduce

MacBook Pro (13"", Mid-2012), macOS v10.14.4 (18E226) - Canary 37458 - Isabel Lomas on 2019-05-12T01:44:08.787Z


### Moved from Tested Bugs to Claimed Fixed, Needs Verification by Athena Yao on 2019-05-11T06:11:49.848Z


### Moved from Bug Reports from Testers! to Tested Bugs by Solo on 2019-04-27T20:04:52.089Z


### Can reproduce
Windows 10 Home x64 (1809) - Canary 36529 - Solo on 2019-04-27T20:04:49.214Z


### Can Reproduce

MacBook Pro (13"", Mid-2012), macOS v10.14.4 (18E226) - Canary 36525 - Isabel Lomas on 2019-04-27T14:49:00.593Z


### zptS3mB.png - https://trello-attachments.s3.amazonaws.com/5cc0dbfc192f483330d269a7/5cc3f425c781fb0edcfd10e3/f16efef69f81a3612ba4f56d57952cda/zptS3mB.png added by TheForbiddenAi on 2019-04-27T06:20:47.093Z


### Added by TheForbiddenAi on 2019-04-27T06:18:13.303Z",Investigating,Verified Fixed,"Long: https://trello.com/c/8cfoUtyQ/11-volume-tooltip-goes-behind-the-stop-watching-button
Short: https://trello.com/c/8cfoUtyQ",None
2019-04-27T06:21:31.029Z,2019-06-17T22:03:52.282Z,Volume bar resets everytime you go between the small popup and the theater mode window,"**Short Description:** Volume bar resets everytime you go between the small popup and the theater mode window
**Steps to Reproduce:**
1. Double click someone streaming
2. Click them another 2 times so you can see the stream in a bigger window and see the other options
3. Change the volume
4. Go to text channel
5. Double click the streamer 2 times again, observe how the volume slider has reset
**Expected Result:** The slider stays where it was last at
**Actual Result:** The slider resets
**Client Settings:** Canary 36518
**System Settings:** Windows 10 Home x64 (1809)","### Moved from Claimed Fixed, Needs Verification to Verified Fixed by Ten on 2019-05-12T13:19:35.680Z


### CNR.
Windows 10 Home x64 - Canary 37458 - Ten on 2019-05-12T13:19:28.840Z


### Moved from Tested Bugs to Claimed Fixed, Needs Verification by Athena Yao on 2019-05-04T00:30:43.958Z


### Moved from Bug Reports from Testers! to Tested Bugs by Solo on 2019-04-27T20:05:32.983Z


### Can reproduce
Windows 10 Home x64 (1809) - Canary 36529 - Solo on 2019-04-27T20:05:25.466Z


### Can reproduce.
Windows 10 Home x64 v1809 - Discord Canary 36525 - Daffyduck on 2019-04-27T18:05:07.031Z


### https://i.imgur.com/ro0ngjU.gifv - https://i.imgur.com/ro0ngjU.gifv added by TheForbiddenAi on 2019-04-27T14:44:01.055Z


### Added by TheForbiddenAi on 2019-04-27T06:21:31.029Z",Investigating,Verified Fixed,"Long: https://trello.com/c/d6UK92HM/12-volume-bar-resets-everytime-you-go-between-the-small-popup-and-the-theater-mode-window
Short: https://trello.com/c/d6UK92HM",None
2019-04-27T06:33:31.091Z,2019-06-17T22:03:55.036Z,LIVE icon position,"I think, LIVE icon can be in the right position always, because if the user mutes themselves, icon gets moved to left and it makes an annoying scene when there are a lot people streaming. 
(https://toasty.is-pretty.cool/8emsAZF.png)","### Moved from Claimed Fixed, Needs Verification to Verified Fixed by webhp on 2019-05-09T10:59:13.772Z


### CNR.
Windows 10 Home x64 - Canary 37253 - Ten on 2019-05-09T07:49:53.517Z


### Moved from Feedback! to Claimed Fixed, Needs Verification by Athena Yao on 2019-05-04T00:33:52.441Z


### agree with this, we are fixing it! - Christina Zou on 2019-04-29T19:35:43.224Z


### 8emsAZF.png - https://trello-attachments.s3.amazonaws.com/5cc0dbfc192f483330d269a7/5cc3f7bbdf472839c86553e5/baeb5068558e6a47ad6ca4f72c981842/8emsAZF.png added by Toasty on 2019-04-27T06:34:11.675Z


### Added by Toasty on 2019-04-27T06:33:31.091Z",Investigating,Verified Fixed,"Long: https://trello.com/c/yci5x1u6/13-live-icon-position
Short: https://trello.com/c/yci5x1u6",None
2019-04-27T11:34:15.849Z,2019-06-17T22:08:20.438Z,"The protip text color on the ""Live"" popout is inconsistent with other protips in the app.","**Steps to Reproduce:**
1. Have someone go live in a server.
2. Hover your cursor over them to make the ""Live"" popout appear.

**Expected Result:** The protip text color is consistent with other protips (for example, on the mini profile (attached)).

**Actual Result:** The protip is a gray/grey color.

**Client Settings:** Canary 36525

**System Settings:** MacBook Pro (13"", Mid-2012), macOS v10.14.4 (18E226)","### Moved from Claimed Fixed, Needs Verification to Verified Fixed by webhp on 2019-06-14T00:27:46.441Z


### CNR Canary 39690 -- Windows 10 Pro x64 v1903 18912.1001 - webhp on 2019-06-14T00:27:42.127Z


### Moved from Game Specific Issues to Claimed Fixed, Needs Verification by Athena Yao on 2019-05-31T01:38:33.226Z


### Moved from Tested Bugs to Game Specific Issues by Athena Yao on 2019-05-31T01:28:16.336Z


### Moved from Bug Reports from Testers! to Tested Bugs by Solo on 2019-04-27T21:16:37.419Z


### Can Reproduce
Windows 10 Home x64 (1809) - Canary 36529 - Solo on 2019-04-27T21:16:30.536Z


### Can repro.
macOS Mojave 10.14, Canary 36529 - Rage on 2019-04-27T21:00:21.068Z


### Mini Profile Example - https://trello-attachments.s3.amazonaws.com/5cc0dbfc192f483330d269a7/5cc43e376ad0ac7a8d384bed/58a4d58c470c60614b672bc0c1efe9d9/unknown.png added by Isabel Lomas on 2019-04-27T11:37:20.787Z


### ""Live"" Popout - https://trello-attachments.s3.amazonaws.com/5cc0dbfc192f483330d269a7/5cc43e376ad0ac7a8d384bed/a073c80687450c0ca56e416c3d9325d3/unknown.png added by Isabel Lomas on 2019-04-27T11:36:45.415Z


### Added by Isabel Lomas on 2019-04-27T11:34:15.849Z",Investigating,Verified Fixed,"Long: https://trello.com/c/WYu0vGDF/14-the-protip-text-color-on-the-live-popout-is-inconsistent-with-other-protips-in-the-app
Short: https://trello.com/c/WYu0vGDF",None
2019-04-27T11:49:30.360Z,2019-06-17T22:08:20.471Z,"You can click Watch Stream on the ""Live"" popout even if you don't have permission to join the channel.","**Steps to Reproduce:**
1. Have someone begin a ""Live"" session in a channel you don't have access to.
2. Hover your cursor over them to show the ""Live"" popout.
3. Click ""Watch Stream.""

**Expected Result:** Maybe the button should be gr(e/a)yed out?

**Actual Result:** Discord thinks you joined the channel and highlights it white. Reloading will ask if you want to rejoin the channel. While in this state you can also hear if people join or leave etc.

**Client Settings:** Canary 36525

**System Settings:** MacBook Pro (13"", Mid-2012), macOS v10.14.4 (18E226)","### Moved from Tested Bugs to Verified Fixed by webhp on 2019-06-14T17:38:31.370Z


### CNR Canary 39715 -- Windows 10 Pro x64 v1903 18912.1001 - webhp on 2019-06-14T17:38:25.987Z


### Moved from Bug Reports from Testers! to Tested Bugs by webhp on 2019-04-28T15:02:25.917Z


### CR Canary 36525 -- Windows 10 Pro x64 v1809 Build 11875.1000 - webhp on 2019-04-28T01:27:43.090Z


### ""Live"" Popout - undefined added by Isabel Lomas on 2019-04-27T11:49:56.403Z


### Added by Isabel Lomas on 2019-04-27T11:49:30.360Z",Investigating,Verified Fixed,"Long: https://trello.com/c/kYYq7SQb/15-you-can-click-watch-stream-on-the-live-popout-even-if-you-dont-have-permission-to-join-the-channel
Short: https://trello.com/c/kYYq7SQb",None
2019-04-27T11:49:34.015Z,2019-06-17T22:02:47.011Z,"When stream has ended, the picture in picture box close window button doesn't make the sound effect.","**Short Description:** When stream has ended, the picture in picture box close window button doesn't make the sound effect.
**Steps to reproduce:**
- Watch someone's stream
- Go out of fullscreen and click on a text channel for example
- Let the streamer end the stream
- Click close window
- Listen
**Expected Results:** The cool sound fx gets played
**Actual Results:** You hear nothing :(
**System Settings:** macOS Mojave 10.14
**Client Settings:** Canary 36525",### Added by Rage on 2019-04-27T11:49:34.015Z,None,Bug Reports from Testers!,"Long: https://trello.com/c/mf20ahQF/16-when-stream-has-ended-the-picture-in-picture-box-close-window-button-doesnt-make-the-sound-effect
Short: https://trello.com/c/mf20ahQF",None
2019-04-27T11:59:49.631Z,2019-06-17T22:03:48.654Z,"""Full Screen"" tooltip is squished when you hover over it.","**Short Description:** The ""Full Screen"" tooltip is squished and looks weird.
**Steps to reproduce:**
- Start watching someone stream.
- Double click the small windows.
- Hover over the Full Screen icon on the bottom right.

**Expected Results:** The ""Full Screen"" tooltip is flat and doesnt look weird.
**Actual Results:** The ""Full Screen"" tooltip is squished.
**System Settings:** Windows 10 Home x64
**Client Settings:** Canary 36518","### Moved from Game Specific Issues to Claimed Fixed, Needs Verification by Athena Yao on 2019-05-31T01:38:34.646Z


### Moved from Tested Bugs to Game Specific Issues by Athena Yao on 2019-05-31T01:29:03.728Z


### Can reproduce
Windows 10 Home x64 (1809) - Canary 36526 - Solo on 2019-04-27T19:54:53.102Z


### Moved from Bug Reports from Testers! to Tested Bugs by Solo on 2019-04-27T19:54:48.343Z


### Can Reproduce,

Windows 10 Home x64 (1809), Canary 36525 - TheForbiddenAi on 2019-04-27T15:07:35.103Z


### Can Reproduce

MacBook Pro (13"", Mid-2012), macOS v10.14.4 (18E226) - Canary 36525 - Isabel Lomas on 2019-04-27T14:48:41.180Z


### BquDMs6.png - https://trello-attachments.s3.amazonaws.com/5cc0dbfc192f483330d269a7/5cc44435debe11584568aca3/91ec75c05ec3c304246e352f5d799ab9/BquDMs6.png added by Rage on 2019-04-27T12:00:33.382Z


### Added by Ten on 2019-04-27T11:59:49.631Z",Investigating,"Claimed Fixed, Needs Verification","Long: https://trello.com/c/G3bZRcbk/17-full-screen-tooltip-is-squished-when-you-hover-over-it
Short: https://trello.com/c/G3bZRcbk",None
2019-04-27T12:05:10.712Z,2019-06-17T22:08:20.376Z,"New ""Go Live"" sounds should be toggleable under User Settings > Notifications > Sounds.",,"### Moved from Feedback! to Verified Fixed by webhp on 2019-05-27T18:41:42.021Z


### Unarchived by webhp on 2019-05-27T18:41:37.898Z


### Archived by Isabel Lomas on 2019-05-25T13:01:33.874Z


### This was added in a recent build - Isabel Lomas on 2019-05-25T13:01:32.707Z


### To my memory Hearing some devs watching me this morning, the Go Live and Stopping live are very temporary.
So this might be added once the sounds are finalised.  - Alipoodle on 2019-04-27T16:19:02.077Z


### Not sure if this is a bug or just missing feature so I'm putting it  here. - Isabel Lomas on 2019-04-27T12:05:14.547Z


### Added by Isabel Lomas on 2019-04-27T12:05:10.712Z",None,Verified Fixed,"Long: https://trello.com/c/ml2eJQtl/18-new-go-live-sounds-should-be-toggleable-under-user-settings-notifications-sounds
Short: https://trello.com/c/ml2eJQtl",None
2019-04-27T12:08:16.828Z,2019-06-17T22:02:47.125Z,Spectators popup in fullscreen shows some weird behaviour when hovering over,"**Short Description:** Spectators popup in fullscreen shows some weird behaviour when hovering over
**Steps to reproduce:**
- Watch someone's stream
- Go fullscreen
- Hover over the profile circles in the bottom
- Hover multiple times and observe
**Expected Results:** It opens with no stutter
**Actual Results:** When it opens, it shifts a bit
**System Settings:** macOS Mojave 10.14
**Client Settings:** Canary 36525","### Can reproduce,
Windows 10 Home x64 (1809), Canary 36529 - TheForbiddenAi on 2019-04-27T20:14:09.397Z


### Moved from Bug Reports from Testers! to Tested Bugs by webhp on 2019-04-27T20:13:37.142Z


### CR Canary 36529 -- Windows 10 Pro x64 v1809 Build 11875.1000 - webhp on 2019-04-27T20:13:30.399Z


### Can Reproduce

MacBook Pro (13"", Mid-2012), macOS v10.14.4 (18E226) - Canary 36525 - Isabel Lomas on 2019-04-27T14:48:23.530Z


### giphy.gif - https://trello-attachments.s3.amazonaws.com/5cc0dbfc192f483330d269a7/5cc4463036a4f289c2e328ad/91fd39d079ab31da041c44e205ae36c0/giphy.gif added by Rage on 2019-04-27T12:09:12.595Z


### Added by Rage on 2019-04-27T12:08:16.828Z",Investigating,Tested Bugs,"Long: https://trello.com/c/qpWvEbWu/19-spectators-popup-in-fullscreen-shows-some-weird-behaviour-when-hovering-over
Short: https://trello.com/c/qpWvEbWu",None
2019-04-27T12:08:33.015Z,2019-06-17T22:08:20.410Z,"On 80% zoom, the LIVE text in the ""Live"" badge is not vertically aligned properly.","**Steps to Reproduce:**
1. Have someone begin a ""live"" session.
2. Switch your zoom level to 80% in User Settings > Appearance.
3. Hover your cursor over the user streaming.

**Expected Result:** LIVE is vertically centered.

**Actual Result:** Not vertically centered.

**Client Settings:** Canary 36525

**System Settings:** MacBook Pro (13"", Mid-2012), macOS v10.14.4 (18E226)","### Moved from Claimed Fixed, Needs Verification to Verified Fixed by webhp on 2019-06-14T17:27:09.752Z


### Moved from Tested Bugs to Claimed Fixed, Needs Verification by webhp on 2019-06-14T17:13:46.398Z


### CNR Canary 39715 -- Windows 10 Pro x64 v1903 18912.1001 - webhp on 2019-06-14T17:13:36.623Z


### Moved from Bug Reports from Testers! to Tested Bugs by Solo on 2019-04-27T21:17:50.314Z


### Can Reproduce
Windows 10 Home x64 (1809) - Canary 36529 - Solo on 2019-04-27T21:17:35.486Z


### Can reproduce.
Windows 10 Home x64 v1809 - Discord Canary 36525 - Daffyduck on 2019-04-27T18:02:14.930Z


### Live Badge on 80% Zoom - https://trello-attachments.s3.amazonaws.com/5cc0dbfc192f483330d269a7/5cc44640a00533337aa5edf8/4c9f6594e33f4aaed5c544542b0c8373/unknown.png added by Isabel Lomas on 2019-04-27T12:09:19.845Z


### Added by Isabel Lomas on 2019-04-27T12:08:33.015Z",Investigating,Verified Fixed,"Long: https://trello.com/c/kawsSVW5/20-on-80-zoom-the-live-text-in-the-live-badge-is-not-vertically-aligned-properly
Short: https://trello.com/c/kawsSVW5",None
2019-04-27T12:25:50.673Z,2019-06-17T22:08:20.291Z,"The ""live"" popout won't disappear once a session ends.","**Steps to Reproduce:**
1. Have someone begin a ""live"" session.
2. Hover over their user with your cursor to display the ""live"" popout.
3. Have them end the session.

**Expected Result:** The popout instantly disappears.

**Actual Result:** The popout stays on screen until you hover away.

**Client Settings:** Canary 36525

**System Settings:** MacBook Pro (13"", Mid-2012), macOS v10.14.4 (18E226)","### Completed Repro Steps - https://trello-attachments.s3.amazonaws.com/5cc0dbfc192f483330d269a7/5cc44a4e89d6778f96df7c60/b785ce5d26572c7d085fe4339a612824/unknown.png added by Isabel Lomas on 2019-04-27T12:26:12.578Z


### Added by Isabel Lomas on 2019-04-27T12:25:50.673Z",None,Bug Reports from Testers!,"Long: https://trello.com/c/I5Kw1dwT/21-the-live-popout-wont-disappear-once-a-session-ends
Short: https://trello.com/c/I5Kw1dwT",None
2019-04-27T13:30:11.607Z,2019-04-27T14:30:08.098Z,"[Archived] You can have multiple ""live"" popouts appear at the same time.","**Steps to Reproduce:**
1. Have two people begin a ""live"" session in different channels positioned near each other.
2. Quickly move your mouse between the two users.

**Expected Result:** The popout disappears in time for the next one to appear.

**Actual Result:** The popout stays on screen a little longer than desirable causing a weird effect.

**Client Settings:** Canary 36525

**System Settings:** MacBook Pro (13"", Mid-2012), macOS v10.14.4 (18E226)","### Archived by Isabel Lomas on 2019-04-27T14:30:08.107Z


### Dupe of https://trello.com/c/8DOosHms - TheForbiddenAi on 2019-04-27T13:44:24.486Z


### Perfect Timing - https://trello-attachments.s3.amazonaws.com/5cc0dbfc192f483330d269a7/5cc45963f9aaae86a58ab0b2/5b0a401e24320331d26c4c4953597347/unknown.png added by Isabel Lomas on 2019-04-27T13:34:18.015Z


### Completed Repro Steps - https://trello-attachments.s3.amazonaws.com/5cc0dbfc192f483330d269a7/5cc45963f9aaae86a58ab0b2/0005faba85c2ed4a1eb99b9262ec7f3e/unknown.png added by Isabel Lomas on 2019-04-27T13:30:26.986Z


### Added by Isabel Lomas on 2019-04-27T13:30:11.607Z",None,Bug Reports from Testers!,"Long: https://trello.com/c/K0pzdyNM/22-you-can-have-multiple-live-popouts-appear-at-the-same-time
Short: https://trello.com/c/K0pzdyNM",None
2019-04-27T13:46:14.796Z,2019-05-31T01:30:34.571Z,You can stream Spotify without the auto pause kicking in,"####Steps to reproduce: 
 - Add Spotify in User settings -> Game Activity
 - Stream it
 - Observe how it's not getting cut off.

####Expected Results:
Auto pause should kick in after about 30 seconds.
####Actual results:
Nothing is happening and you can stream Spotify all day.

####Client settings:
Discord Canary 0.0.235 (36525)

####System settings:
Windows 10 Pro 64-bit (1809)","### Moved from Tested Bugs to Wont Fix / Not A Bug by Athena Yao on 2019-05-31T01:30:34.554Z


### Moved from Bug Reports from Testers! to Tested Bugs by webhp on 2019-05-09T11:01:39.154Z


### CR Canary 36529 -- Windows 10 Pro x64 v1809 Build 11875.1000 - webhp on 2019-04-28T01:25:04.245Z


### Added by Tarek on 2019-04-27T13:46:14.796Z",None,Wont Fix / Not A Bug,"Long: https://trello.com/c/I5I4Dpwq/23-you-can-stream-spotify-without-the-auto-pause-kicking-in
Short: https://trello.com/c/I5I4Dpwq",None
2019-04-27T13:51:41.498Z,2019-06-17T22:03:52.318Z,Stop streaming button shows end after the stream has ended,"**Short Description: **Stop streaming button shows end after the stream has ended
**Steps to reproduce:**
1. Start streaming
2. Move channels
3. Observe how the preview in the corner of your screen says ""This stream has ended""
4. Hover over the monitor with an x icon about the settings cog
5. Observe how it says stop streaming even though you already have stopped
**Expected Result:** The button should go back to the button where you hit it to start streaming
**Actual Result:** The button is the stop streaming button
**Client Settings:** Canary 36525
**System Settings:** Windows 10 Home x64 (1809)","### Moved from Claimed Fixed, Needs Verification to Verified Fixed by webhp on 2019-05-19T16:08:43.460Z


### CNR
Canary 37921, Windows 10 Home x64 (1809) - TheForbiddenAi on 2019-05-17T21:13:16.962Z


### Moved from Tested Bugs to Claimed Fixed, Needs Verification by Athena Yao on 2019-05-04T00:31:06.564Z


### Can Reproduce

MacBook Pro (13"", Mid-2012), macOS v10.14.4 (18E226) - Canary 36529 - Isabel Lomas on 2019-04-28T03:01:19.774Z


### Moved from Bug Reports from Testers! to Tested Bugs by webhp on 2019-04-27T19:53:42.847Z


### Can reproduce.
Windows 10 Home x64 v1809 - Discord Canary 36525 - Same applies when a viewer stops watching a stream. - Daffyduck on 2019-04-27T18:01:49.429Z


### hkPujyg.png - https://trello-attachments.s3.amazonaws.com/5cc0dbfc192f483330d269a7/5cc45e6d62d0a76806e001d8/8231afbce0690f587a35c94c5d017d3c/hkPujyg.png added by TheForbiddenAi on 2019-04-27T13:54:48.109Z


### Added by TheForbiddenAi on 2019-04-27T13:51:41.498Z",Investigating,Verified Fixed,"Long: https://trello.com/c/3ihepWlF/24-stop-streaming-button-shows-end-after-the-stream-has-ended
Short: https://trello.com/c/3ihepWlF",None
2019-04-27T13:58:53.261Z,2019-06-17T22:03:51.878Z,Protip in live popout should change when watching the stream,"When you are in theater mode already watching the stream the protip ""Double click user to watch"" makes no sense as you are already watching them",### Added by TheForbiddenAi on 2019-04-27T13:58:53.261Z,None,Feedback!,"Long: https://trello.com/c/OP8aW6sY/25-protip-in-live-popout-should-change-when-watching-the-stream
Short: https://trello.com/c/OP8aW6sY",None
2019-04-27T14:11:31.614Z,2019-06-20T01:47:06.582Z,"Change the speaker icon to a monitor icon, or something, on the server icon when someone is streaming",A monitor icon would make more sense so you can see that someone is streaming in that server rather than just seeing the default speaker icon.(Currently in screenshare guilds it changes to a camera if i remember correctly),"### i like this idea and agree! - Christina Zou on 2019-06-19T18:35:20.227Z


### yHXV2m0.png - https://trello-attachments.s3.amazonaws.com/5cc0dbfc192f483330d269a7/5cc4631389a6444aff7d2c80/e42818f668b4793f9a9b297a4518bbe1/yHXV2m0.png added by TheForbiddenAi on 2019-04-27T14:11:51.430Z


### Added by TheForbiddenAi on 2019-04-27T14:11:31.614Z",None,Feedback!,"Long: https://trello.com/c/xXH9YCuB/26-change-the-speaker-icon-to-a-monitor-icon-or-something-on-the-server-icon-when-someone-is-streaming
Short: https://trello.com/c/xXH9YCuB",None
2019-04-27T14:15:00.496Z,2019-06-17T22:03:52.063Z,Video preview in corner overlaps the stream when in theater mode,"####Short Description: 
Video preview in corner overlaps the stream when in theater mode
####Steps to reproduce:
 - Find someone streaming
 - Click on them 4 times so the stream goes into theater mode
 - Go into another server and wait for the small video to appear in the corner
 - Go back to the server where the livestream is happening 
 - Observe how the small video overlaps the larger video when in theater mode temporarily

####Expected Results: 
The preview does not overlap the larger video
####Actual Results:
The preview overlaps the larger video temporarily
####Client Settings: 
Canary 36525
####System Settings: 
Windows 10 Home x64 (1809)","### Moved from Tested Bugs to Claimed Fixed, Needs Verification by Athena Yao on 2019-05-11T06:13:20.438Z


### Moved from Bug Reports from Testers! to Tested Bugs by webhp on 2019-05-09T11:01:17.596Z


### CR Canary 36529 -- Windows 10 Pro x64 v1809 Build 18875.1000 - webhp on 2019-04-28T15:32:12.476Z


### yi6xQtj.jpg - https://trello-attachments.s3.amazonaws.com/5cc0dbfc192f483330d269a7/5cc463e4a916225449b7594d/3d3a79712751685ffdb6aca0a35c10df/yi6xQtj.jpg added by TheForbiddenAi on 2019-04-27T14:19:56.794Z


### Added by TheForbiddenAi on 2019-04-27T14:15:00.496Z",None,"Claimed Fixed, Needs Verification","Long: https://trello.com/c/LCjQ078U/27-video-preview-in-corner-overlaps-the-stream-when-in-theater-mode
Short: https://trello.com/c/LCjQ078U",None
2019-04-27T14:23:22.537Z,2019-06-17T22:03:51.829Z,Deafening yourself/muting the streamer should also mute the stream,"This would make it much easier to mute the stream, rather than going into theater mode for the stream them turning the volume all the way down","### The problem I see with this is that sometimes you may want to just listen to the stream rather than the voice chat in the background.

Personally I think an alternative button should be added to mute both so you still have a choice what to listen to. - Solo on 2019-04-27T20:34:44.887Z


### I could definitely see this useful, because if you're actually trying to listen to something else at that moment, you could just deafen and expect it to suppress everything for you. +1 - Rage on 2019-04-27T20:25:40.170Z


### Added by TheForbiddenAi on 2019-04-27T14:23:22.537Z",None,Feedback!,"Long: https://trello.com/c/aFUVlh88/28-deafening-yourself-muting-the-streamer-should-also-mute-the-stream
Short: https://trello.com/c/aFUVlh88",None
2019-04-27T14:46:01.114Z,2019-06-20T01:47:52.620Z,Volume as a popout? or just generally easier to use?,I find it hard to use a single vertical line. I feel like a horizontal line with a gray box around it would help.,"### Unarchived by TheForbiddenAi on 2019-04-27T15:12:57.171Z


### Archived by TheForbiddenAi on 2019-04-27T14:53:38.701Z


### Volume Slider - https://trello-attachments.s3.amazonaws.com/5cc0dbfc192f483330d269a7/5cc46b2914230f15daa5704c/987e1dfa03a60e8e8ea5a3c0470c6f87/unknown.png added by Isabel Lomas on 2019-04-27T14:46:53.871Z


### Added by Isabel Lomas on 2019-04-27T14:46:01.114Z",None,Feedback!,"Long: https://trello.com/c/HCP6YmUn/29-volume-as-a-popout-or-just-generally-easier-to-use
Short: https://trello.com/c/HCP6YmUn",None
2019-04-27T14:53:38.340Z,2019-06-18T17:51:18.265Z,Clicking on spectators when in fullscreen does nothing,"**Short Description:** Clicking on spectators when in fullscreen does nothing
**Steps to reproduce:**
1. Find someone streaming
2. Start watching them and then double click them so theater mode appears
3. Click the fullscreen button
4. Hover over the spectators so the spectator menu appears
5. Attempt to left/right click on of the spectators in that list
6. Observe how nothing happens
**Expected Result:** The context/mini profile should open
**Actual Result:** Nothing
**Client Settings:** Canary 36525
**System Settings:** Windows 10 Home x64 (1809)","### Moved from Tested Bugs to Claimed Fixed, Needs Verification by Athena Yao on 2019-06-18T17:51:18.250Z


### hard to get good behavior, so we've fixed by setting expectations: removed indicators that these might be interactable - Athena Yao on 2019-06-18T17:50:55.600Z


### Moved from Bug Reports from Testers! to Tested Bugs by Solo on 2019-04-27T20:46:22.088Z


### Can Reproduce (may be intended)
Windows 10 Home x64 (1809) - Canary 36529 - Solo on 2019-04-27T20:23:37.488Z


### This might be intended but CR Canary 36529 -- Windows 10 Pro x64 v1809 Build 1175.1000 - webhp on 2019-04-27T20:20:26.247Z


### https://i.imgur.com/F7vm7Y6.gifv - https://i.imgur.com/F7vm7Y6.gifv added by TheForbiddenAi on 2019-04-27T14:56:20.657Z


### Added by TheForbiddenAi on 2019-04-27T14:53:38.340Z",Investigating,"Claimed Fixed, Needs Verification","Long: https://trello.com/c/vh3IDltd/30-clicking-on-spectators-when-in-fullscreen-does-nothing
Short: https://trello.com/c/vh3IDltd",None
2019-04-27T15:02:17.974Z,2019-06-17T22:03:48.682Z,Clicking on Invite or User Settings in full screen opens the modal behind the stream.,"**Short Description:**
Clicking on Invite or User Settings in full screen opens the modal behind the stream.
**Steps to reproduce:**
- Watch a stream.
- Click ""Full Screen"" on bottom right.
- Click Invite and/or User Settings.
- Nothing happens.
- Click ""Full Screen"" on bottom right again to exit full screen.

**Expected Results:**
The stream exits full screen.
**Actual Results:**
You're greeted by the Invite modal or the User Settings page depending on which you click.
**System Settings:** Windows 10 Home x64
**Client Settings:** Canary 36518","### Moved from Bug Reports from Testers! to Verified Fixed by webhp on 2019-05-27T18:45:05.712Z


### CNR Canary 38594 Win 10 Pro x64 v1903 18898.1000
 - webhp on 2019-05-27T18:45:01.611Z


### Added by Ten on 2019-04-27T15:02:17.974Z",None,Verified Fixed,"Long: https://trello.com/c/vp7OZqLm/31-clicking-on-invite-or-user-settings-in-full-screen-opens-the-modal-behind-the-stream
Short: https://trello.com/c/vp7OZqLm",None
2019-04-27T15:13:34.447Z,2019-06-17T22:03:52.710Z,Stream ended window doesn't disappear when clicking on someone streaming,"**Short Description: **Stream ended window doesn't disappear when clicking on somoene streaming
**Steps to reproduce:**
1. Watch someone streaming
2. Have them end their stream
3. Have them start streaming again in the same vc
4. Start watching their stream
5. Observe how it still says stream ended when you are watching a live stream
**Expected Result:** The stream ended window should close and the new stream should start
**Actual Result:** The stream ended window stays and the new stream does not start
**Client Settings:** Canary 36525
**System Settings:** Windows 10 Home x64 (1809)","### Moved from Bug Reports from Testers! to Tested Bugs by webhp on 2019-05-09T11:01:28.510Z


### Can reproduce
Windows 10 Home x64 (1809) - Canary 36529 - Solo on 2019-04-27T20:10:27.041Z


### xIkPfEc.png - https://trello-attachments.s3.amazonaws.com/5cc0dbfc192f483330d269a7/5cc4719e3200892828f826aa/dc8b1d30cb8f7c01390dfcbff459d170/xIkPfEc.png added by TheForbiddenAi on 2019-04-27T15:15:19.087Z


### Added by TheForbiddenAi on 2019-04-27T15:13:34.447Z",None,Tested Bugs,"Long: https://trello.com/c/sZUrOMQu/32-stream-ended-window-doesnt-disappear-when-clicking-on-someone-streaming
Short: https://trello.com/c/sZUrOMQu",None
