Created On,Latest Update,Title,Info,Card Log,Labels,List,URLs,Members
2019-01-06T18:54:19.768Z,2019-04-25T22:03:49.969Z,[Website] Linux download dropdown menu has almost invisible hover selection color,"Reported by Rage#9991

####Steps to reproduce:
- Go to /download 
- Select Linux 
- Click the drop-down menu 
- Hover over both options 
- Observe the color of selection

####Expected result:
The color is visible and you can see which is selected
####Actual result:
Selection is almost invisible
####Client settings:
Canary 30441
####System settings:
Macbook Air, macOS Mojave 10.14, Firefox 63.0.3

25707","### Can't reproduce.
Windows 10 Pro 1803 64-bit ; Google Chrome  71.0.3578

Rix_Ztha#0101 - Bug Bot on 2019-01-07T03:36:35.666Z


### Can reproduce.
Windows 10 Home; Google Chrome 71.0.3578.98

O.O. Gold the Dank Meme Lord#4151 - Bug Bot on 2019-01-06T21:33:21.607Z


### Can reproduce.
MacOs High Sierra 10.13.6 MacBook Pro (Retina, 15-inch, Mid 2014), Firefox 66.0a1

MoonlightCapital#0554 - Bug Bot on 2019-01-06T18:54:37.127Z


### Can reproduce.
Very slight color change (nearly invisible), Windows 10 (64-bit), Vivaldi 2.2.1388.37 (64-bit)

different alien 4#0274 - Bug Bot on 2019-01-06T18:54:32.169Z


### Can reproduce.
CR; Not-hovered deb is F5FAFE, tar.gz FFFFFF; Windows 7 Pro 64bits (build 7601) w/ Firefox 64.0

Longinus#0293 - Bug Bot on 2019-01-06T18:54:27.149Z


### Rage#9991 - https://trello-attachments.s3.amazonaws.com/5771673855f47b547f2decc3/5c324edbba3ff27236ab1f63/f4b3cef4079ebf3725c072588463e2cb/Screenshot_2019-01-06_at_19.25.58.png added by Bug Bot on 2019-01-06T18:54:22.309Z


### Added by Bug Bot on 2019-01-06T18:54:19.768Z",None,Verified Bugs,"Long: https://trello.com/c/UQNAef3v/53-website-linux-download-dropdown-menu-has-almost-invisible-hover-selection-color
Short: https://trello.com/c/UQNAef3v",None
2019-01-15T01:43:06.869Z,2019-07-27T10:21:35.321Z,"Selecting your team's applications in the Applications tab, then deleting the team causes a blank Applications tab with the dropdown text cut off.","Reported by Isabel#0002

####Steps to reproduce:
- Navigate to the dev portal. 
- Open the ""Teams"" tab. 
- Create a team. 
- Open the ""Applications"" tab. 
- Select the team you just created as the active applications list. 
- Open the ""Teams"" tab once more. 
- Delete the team you created. 
- Finally, open the ""Applications"" tab once again.

####Expected result:
The tab should default to either showing your personal applications, or prompt to select a team/your personal applications.
####Actual result:
The tab just shows an empty application list with the text on the dropdown cut off.
####Client settings:
N/A - EdgeHTML 17.17134 - Firefox v64.0.2 (64-bit)
####System settings:
Windows 10 Home x64 (1803)

26207","### Moved from Claimed Fixed, needs Verification to Verified Fixed by Pascal on 2019-07-18T15:15:28.655Z


### Cannot reproduce with MacBook Pro 13"" (2016) running macOS Mojave 10.14.5 and Safari Version 12.1.1.

Moving to Verified Fixed list. - Pascal on 2019-07-18T15:15:22.414Z


### Moved from Verified Bugs to Claimed Fixed, needs Verification by Aeria on 2019-07-12T16:41:47.225Z


### Can Not Reproduce: Teams can no longer be deleted if they have applications associated with them, https://fox.girlsare.life/5o7hzs4.png - Also, the Application Tab no longer has a Dropdown Menu to select different teams.

Windows 10 Pro x64, Chrome Version 75.0.3770.100 (64-bit)
Moving to Claimed Fixed. - Aeria on 2019-07-12T16:41:40.850Z


### Can reproduce.
CR; Windows 10 x64 Build 1803  Google Chrome Version 71.0.3578.98

Spooker#0001 - Bug Bot on 2019-01-15T23:06:43.889Z


### Can reproduce.
can reproduce, macos 10.14.3, Chrome Version 71.0.3578.98

Action Potential#4040 - Bug Bot on 2019-01-15T01:43:24.255Z


### Can reproduce.
(CR) Windows Pro 64x,Chrome Version 71.0.3578.98 (Official Build) (64-bit)

Octillion#6666 - Bug Bot on 2019-01-15T01:43:19.150Z


### Can reproduce.
Can repro, developer console on 2018-01-14, Chrome 71, Windows Home 1809

ginkoid#8888 - Bug Bot on 2019-01-15T01:43:14.269Z


### Isabel#0002 - https://trello-attachments.s3.amazonaws.com/5771673855f47b547f2decc3/5c3d3aaa4cfb371d434f88a3/fc538b06ccf20e350bc3f432e8f4d6ce/oYDYZQ5.png added by Bug Bot on 2019-01-15T01:43:09.708Z


### Isabel#0002 - https://www.youtube.com/watch?v=5J8QhCD3F_M added by Bug Bot on 2019-01-15T01:43:09.219Z


### Added by Bug Bot on 2019-01-15T01:43:06.869Z",None,Verified Fixed,"Long: https://trello.com/c/TKqYYlbO/54-selecting-your-teams-applications-in-the-applications-tab-then-deleting-the-team-causes-a-blank-applications-tab-with-the-dropdo
Short: https://trello.com/c/TKqYYlbO",None
2019-01-16T04:23:16.827Z,2019-04-25T22:03:49.962Z,Discord Developers Portal Teams 2FA Loop of invalid two-factor code,"Reported by Super#8276

####Steps to reproduce:
- Be in non-2FA Discord Account 
- Go to Discord Developers Portal Website 
- Switch to Teams 
- Create a team 
- Enter Random Numbers 
- Click Activate then Cancel 
- Open Create a new team again to observe

####Expected result:
invalid two-factor code should not be there as in discord browser app
####Actual result:
it stay there even if i remove the random number i entered
####Client settings:
Discord Developers Portal Website - Google Chrome 71.0.3578.98
####System settings:
Windows 7 Ultimate 64-bit Version 6.1 Build 7601

26418","### Can reproduce.
Can reproduce. canary, Build Number: 30945 Windows 10 x64

Furka'n#0001 - Bug Bot on 2019-01-16T20:25:09.004Z


### Can reproduce.
Windows 10 Home; Discord Developers Portal Website on Google Chrome 71.0.3578.98

O.O. Gold the Dank Meme Lord#4151 - Bug Bot on 2019-01-16T16:16:03.612Z


### Can reproduce.
CR, Firefox browser Version 64.0.2 (64-bit), Windows 7

Skyla#9999 - Bug Bot on 2019-01-16T15:07:03.928Z


### Can reproduce.
MacBook Pro (13"", Mid-2012), macOS v10.14.2 (Mojave) - Firefox v64.0.2 (64-bit)

Isabel#0002 - Bug Bot on 2019-01-16T06:39:49.554Z


### Can reproduce.
Windows 8.1 (x64), Chrome (71.0.3578.98), Discord Developers Portal Website

gianna#0248 - Bug Bot on 2019-01-16T05:26:20.147Z


### Can reproduce.
CR; Windows 10 Home x64 | Chrome 71.0.3578.98

charleskimbac#6492 - Bug Bot on 2019-01-16T04:23:34.254Z


### Can reproduce.
macos 10.14.3, chrome 71.0.3578.98, Discord Developers Portal Website

Lentralkestor#0404 - Bug Bot on 2019-01-16T04:23:29.166Z


### Can reproduce.
CR, Windows 10 x64 - HP Envy  - Discord Developers Portal Website

Mils#0001 - Bug Bot on 2019-01-16T04:23:24.169Z


### webhp#1337 - https://trello-attachments.s3.amazonaws.com/5771673855f47b547f2decc3/5c3eb1b4e3c1308c96a42e73/93329917751c3267812e6b4277011405/ke9YjN2Tv5.gif added by Bug Bot on 2019-01-16T04:23:21.916Z


### Added by Bug Bot on 2019-01-16T04:23:16.827Z",None,Verified Bugs,"Long: https://trello.com/c/P3fgQQ8S/55-discord-developers-portal-teams-2fa-loop-of-invalid-two-factor-code
Short: https://trello.com/c/P3fgQQ8S",None
2019-01-19T16:54:04.987Z,2019-04-25T22:03:49.961Z,When signing up for an account through the homepage and you uncheck the GDPR box before solving the captcha. Discord will error out with `Please update Discord to continue.`.,"Reported by Isabel#0002

####Steps to reproduce:
- Be in a country with GDPR. (You can use a VPN to achieve this.) 
- Go to Discord's homepage. 
- If you're currently signed in, sign out then return to the homepage. 
- Click ""Open Discord in your browser."" 
- Enter a username, and check the box stating you've read the terms. 
- When the Captcha appears, uncheck the terms box. 
- Solve the Captcha.

####Expected result:
The site should prompt to check the box.
####Actual result:
`Please update Discord to continue.`
####Client settings:
Build 31082 - Firefox v64.0.2 (64-bit)
####System settings:
MacBook Pro (13"", Mid-2012), macOS v10.14.2 (Mojave)

26647","### Can reproduce.
Firefox browser Version 64.0.2 (64-bit), Windows 7

Skyla#9999 - Bug Bot on 2019-01-20T05:47:59.978Z


### Can reproduce.
CR - Chrome 71.0.3578 Windows 10 Pro x64

Delite#0001 - Bug Bot on 2019-01-19T16:54:22.533Z


### Can reproduce.
macos 10.14.3, chrome 71.0.3578.98, used a VPN to achieve this

Lentralkestor#0404 - Bug Bot on 2019-01-19T16:54:17.500Z


### Can reproduce.
Google Chrome - Version 71.0.3578.98 (Official build) (64 bits) - Macbook Pro 13"" (2015), MacOS Mojave 10.14.2

maquilaque#1640 - Bug Bot on 2019-01-19T16:54:12.593Z


### Added by Bug Bot on 2019-01-19T16:54:04.987Z",None,Verified Bugs,"Long: https://trello.com/c/26xvrJXA/56-when-signing-up-for-an-account-through-the-homepage-and-you-uncheck-the-gdpr-box-before-solving-the-captcha-discord-will-error-o
Short: https://trello.com/c/26xvrJXA",None
2019-01-21T15:14:31.719Z,2019-07-27T10:21:35.267Z,Partners webpage behaves odd in smaller resolutions,"Reported by Defracted#0001

####Steps to reproduce:
- Get a device with a small resolution/resize it to a small resolution
- Go to discord.com/partners
- Scroll down a bit

####Expected result:
Partner avatars should not overlap the site footer and the footer it self should be smaller
####Actual result:
Partner avatars overlaps footer and footer is too high
####Client settings:
Web Site
####System settings:
Android 7.1.2; Redmi 4X Build/N2G47H; Google Chrome 71.0.3578.99 Application

26790","### Moved from Claimed Fixed, needs Verification to Verified Fixed by Pascal on 2019-07-14T16:01:26.523Z


### Cannot reproduce with iPhone 8 Plus running iOS 12.4 and Safari.

Moving to Verified Fixed list. - Pascal on 2019-07-14T16:01:17.558Z


### Can't reproduce.
Xiaomi Redmi Note 7, Android 9 (PKQ1.180904.0001), MIUI 10.3.2.0, kernel 4.4.153-perf+, Chrome 75.0.3770.101 -- The page looks good now.

defracted#8618 - Bug Bot on 2019-07-12T12:06:36.013Z


### Moved from Verified Bugs to Claimed Fixed, needs Verification by Aeria on 2019-07-11T01:33:38.819Z


### Can Not Reproduce, Design seems to have changed. OnePlus 6 (Version 9.0), Chrome Version 55.0.3770.101
Moving to Claimed Fixed. - Aeria on 2019-07-11T01:33:34.966Z


### Can reproduce.
Samsung Galaxy J7 Prime | Android version 7.0 | Chrome

charleskimbac#6492 - Bug Bot on 2019-02-06T22:35:42.430Z


### Can reproduce.
macOS Mojave Version 10.14 - Google Chrome 71.0.3578.98 (64-bit) | OnePlus 6 (Version 9.0) - Google Chrome 72.0.3626.76

Aeria#9096 - Bug Bot on 2019-02-05T05:33:46.619Z


### Can reproduce.
Small screen specific bug ~ Seems to start to effect phones of a DPI of around 370~. CR Win10 64x (1809) Chrome using Device Toggle toolbar.

Alipoodle#5025 - Bug Bot on 2019-02-02T16:27:40.407Z


### Can reproduce.
E5633, Android 6.0, Chrome 68.0.3440.70

reacher#6699 - Bug Bot on 2019-01-21T20:37:08.324Z


### Can reproduce.
HTC U12+, Android 8.0.0 Brave based on Chromium 71

a cat#5379 - Bug Bot on 2019-01-21T18:03:03.693Z


### Can reproduce.
Galaxy s5 Android 6.0.1, chrome Dev build 73.0.3667.2

sloth_.on._tabasco#9015 - Bug Bot on 2019-01-21T15:14:49.117Z


### Can reproduce.
Can also reproduce on download, jobs, hypesquad, guidelines and terms pages. Samsung Galaxy J5 prime, Android 8.0.0. Chrome 70.0.3538.80

Mr. Black#9006 - Bug Bot on 2019-01-21T15:14:44.204Z


### Can reproduce.
Samsung Galaxy S5, 6.0.1, Mozilla 64.0.2

W...W...WUMPUUUS#1234 - Bug Bot on 2019-01-21T15:14:39.107Z


### Defracted#0001 - https://trello-attachments.s3.amazonaws.com/5771673855f47b547f2decc3/5c45e1d77940187297fdc348/b6931e2860c9024305217723d4da172e/Screenshot_2019-01-21-17-40-53-675_com.android.chrome.png added by Bug Bot on 2019-01-21T15:14:34.911Z


### Added by Bug Bot on 2019-01-21T15:14:31.719Z",None,Verified Fixed,"Long: https://trello.com/c/Wc0ta6BU/57-partners-webpage-behaves-odd-in-smaller-resolutions
Short: https://trello.com/c/Wc0ta6BU",None
2019-01-22T12:50:42.437Z,2019-07-11T01:45:29.084Z,"[WEBSITE (RUSSIAN LANGUAGE SPECIFIC)] Translation of ""Living on the edge? Get the Public Test Build."" hard to see and has different font sizes","Reported by Defracted#0001

####Steps to reproduce:
- Go to discordapp(dot)com/download 
- Observe the page on English or any different languages but not Russian 
- Switch language to Russian 
- Notice that ""Living on the edge? Get the Public Test Build"" phrase translation hard to see

####Expected result:
The phrase should looks same as other languages
####Actual result:
It looks different and it's hard to see (means the ""Living on the edge..."" translation)
####Client settings:
Google Chrome 71.0.3578.98
####System settings:
Windows 10 Pro 64-bit (1809)

26845","### Text is no longer grey nor hard to read, but in contrast to the other languages still centered.
Windows 10 Pro x64, Chrome Version 75.0.3770.100 (64-bit) - Aeria on 2019-07-11T01:45:29.053Z


### Can reproduce.
CR Windows 10 x64 Chrome 71.0.3578.99

Zacatero#0001 - Bug Bot on 2019-01-23T17:36:38.088Z


### Can reproduce.
Windows 10 Home x64 v1809 - Google Chrome 71.0.3578.98

Daffyduck#5364 - Bug Bot on 2019-01-23T09:32:45.716Z


### Can reproduce.
Can Reproduce, Windows 10 Pro, Chrome 71.0.3578.98

1Storm#0001 - Bug Bot on 2019-01-23T08:36:26.853Z


### Can reproduce.
CR; Firefox browser Version 64.0.2 (64-bit), Windows 7 (Discord Canary 31183, Windows 7 64-bit)

Skyla#7948 - Bug Bot on 2019-01-23T06:33:27.646Z


### Can reproduce.
CR. Win10 1809 x64, Chrome Version 71.0.3578.98 (Official Build) (64-bit)

Frances Picard#6209 - Bug Bot on 2019-01-23T04:57:39.730Z


### Can reproduce.
MacBook Pro (13"", Mid-2012), macOS v10.14.2 (Mojave) - Web Stable 31115 - Firefox v64.0.2 (64-bit)

Isabel#0002 - Bug Bot on 2019-01-23T04:09:11.430Z


### Can reproduce.
Can reproduce, macos 10.14.3, Canary 31115

Action Potential#4040 - Bug Bot on 2019-01-23T01:57:59.725Z


### Can reproduce.
(CR) Windows 10 Pro 64x,Chrome Version 71.0.3578.98 (Official Build) (64-bit)

Octillion#6666 - Bug Bot on 2019-01-22T21:40:46.624Z


### Can reproduce.
CR; Google Chrome Version 71.0.3578.98

Spooker#0001 - Bug Bot on 2019-01-22T21:01:44.354Z


### Can reproduce.
(CR) Windows 10 Pro 64x,Chrome Version 71.0.3578.98 (Official Build) (64-bit)

Octillion#6666 - Bug Bot on 2019-01-22T19:59:00.210Z


### Can reproduce.
CR, Stable : Build Number: 31115, Windows 10 Home x64, Chrome version 71.0.3578.98

W...W...WUMPUUUS#1234 - Bug Bot on 2019-01-22T18:52:58.666Z


### Can reproduce.
Can reproduce - Windows 10 Pro x64 (1809) - Chrome 71.0.3578.98

Jengas#7777 - Bug Bot on 2019-01-22T18:52:48.965Z


### Can reproduce.
Windows 10 Home; Google Chrome 71.0.3578.98

O.O. Gold the Dank Meme Lord#4151 - Bug Bot on 2019-01-22T18:47:48.342Z


### Can reproduce.
macos 10.14.3, Chrome 71.0.3578.98

Lentralkestor#2016 - Bug Bot on 2019-01-22T16:37:55.521Z


### Can reproduce.
CR; Windows 8.1 Pro 64-bit (v6.3, Build 9600) | Desktop Canary (v0.0.229, Build 31115)

noahb2308#9907 - Bug Bot on 2019-01-22T12:53:22.829Z


### Can reproduce.
[CR] Windows 10 Pro x64 (1803), Chrome 71.0.3578.98

t0x1c_sHaDe#7433 - Bug Bot on 2019-01-22T12:53:09.867Z


### Can reproduce.
CR | Windows 7 Pro x64 , Chrome Canary 73.0.3680.0

Lost#9999 - Bug Bot on 2019-01-22T12:50:59.962Z


### Can reproduce.
[CR] Windows 10 Enterprise x64 (1709), Chrome 71.0.3578.98

reacher#6699 - Bug Bot on 2019-01-22T12:50:54.879Z


### Can reproduce.
CR | Win 10 x64 | Chrome 71.0.3578.98

Mr.Freezing#4304 - Bug Bot on 2019-01-22T12:50:49.855Z


### Defracted#0001 - https://trello-attachments.s3.amazonaws.com/5771673855f47b547f2decc3/5c4711a2f09703442f60752d/bd4a471ff17ae15c71071f94587dc801/unknown.png added by Bug Bot on 2019-01-22T12:50:46.543Z


### Defracted#0001 - https://trello-attachments.s3.amazonaws.com/5771673855f47b547f2decc3/5c4711a2f09703442f60752d/435b876fc1a70e0491327a987d25df54/unknown.png added by Bug Bot on 2019-01-22T12:50:45.686Z


### Defracted#0001 - https://youtu.be/eSNe-9bmmBw added by Bug Bot on 2019-01-22T12:50:44.929Z


### Added by Bug Bot on 2019-01-22T12:50:42.437Z",None,Verified Bugs,"Long: https://trello.com/c/oMkqoQpQ/58-website-russian-language-specific-translation-of-living-on-the-edge-get-the-public-test-build-hard-to-see-and-has-different-font
Short: https://trello.com/c/oMkqoQpQ",None
2019-01-23T11:37:06.511Z,2019-04-25T22:03:49.762Z,"[WEBSITE MOBILE (S/L/M SCREEN)] Animation ""<3 OSS"" on licenses page does not fit the screen","Reported by Defracted#0001

####Steps to reproduce:
- Get your phone and go to discordapp(dot)com/licenses 
- Try swiping from the left to the right (portrait mode) 
- Observe how weird page looks

####Expected result:
You shouldn't be able to swipe to the right side
####Actual result:
You able to swipe to the right side (probably because of ""<3 OSS"" animation block)
####Client settings:
Web Site
####System settings:
Android 7.1.2; Redmi 4X Build/N2G47H; Google Chrome 71.0.3578.99 Application

26894","### Can reproduce.
Asus Zenfone 2 ZE551ML. Chrome 71.0.3578.99

Frances Picard#6209 - Bug Bot on 2019-01-24T06:24:39.729Z


### Can reproduce.
CR; -, Chrome 71.0.3578.99

Skyla#7948 - Bug Bot on 2019-01-24T05:15:56.452Z


### Can reproduce.
HTC U12+, Android 8.0.0 Brave, based on Chromium 71

a cat#4876 - Bug Bot on 2019-01-23T14:40:46.033Z


### Can reproduce.
Huawei P9 Plus, EMUI 8.0 (Android 8), Chrome 71.0.3578.99

CHamburr#2591 - Bug Bot on 2019-01-23T12:00:51.662Z


### Can reproduce.
galaxy s5 Android 6.0.1 , chrome Dev 73.0.3667.2

sloth_.on._tabasco#9015 - Bug Bot on 2019-01-23T11:37:24.053Z


### Can reproduce.
Can reproduce, Samsung Galaxy S8, Android 8.0.0, Chrome 71.0.3578.99

SerbianPG#2287 - Bug Bot on 2019-01-23T11:37:18.993Z


### Can reproduce.
CR on Honor 6x 7.0 (EMUI 5.0.2) , Chrome 70.0.3538.80

fizy#9347 - Bug Bot on 2019-01-23T11:37:13.979Z


### Defracted#0001 - https://www.youtube.com/watch?v=d1awOZeu-I0 added by Bug Bot on 2019-01-23T11:37:09.146Z


### Added by Bug Bot on 2019-01-23T11:37:06.511Z",None,Verified Bugs,"Long: https://trello.com/c/5mtdooYx/59-website-mobile-s-l-m-screen-animation-3-oss-on-licenses-page-does-not-fit-the-screen
Short: https://trello.com/c/5mtdooYx",None
2019-01-23T13:49:50.474Z,2019-07-20T08:12:49.646Z,"[Archived] [WEBSITE MOBILE RESOLUTION] You have to double tap on ""Switch Language"" button on website","Reported by Defracted#0001

####Steps to reproduce:
- Go to discordapp(dot)com 
- Expand menu 
- Click on language button and notice it didn't open 
- Click again

####Expected result:
Submenu should open on the first tap
####Actual result:
Submenu open only after second tap
####Client settings:
Web Site
####System settings:
Android 7.1.2; Redmi 4X Build/N2G47H; Google Chrome 71.0.3578.99 Application

26898","### Archived by Pascal on 2019-07-20T08:12:49.659Z


### Unarchived by Pascal on 2019-07-20T08:12:48.445Z


### Moved from Verified Bugs to User Reported Bugs by Pascal on 2019-07-20T08:12:48.368Z


### Archived by Aeria on 2019-07-11T01:39:43.819Z


### Duplicate Report of https://trello.com/c/gVJJXq5f
Archiving Ticket. - Aeria on 2019-07-11T01:39:38.943Z


### Can reproduce.
Samsung Galaxy J7 Prime | Android version 7.0 | Chrome 72.0.3626.76

charleskimbac#6492 - Bug Bot on 2019-02-06T04:37:41.996Z


### Can reproduce.
CR; Redmi Note 4, Android v7, Discord 8.3.3 Alpha, Chrome 71.0.3578.99

Skyla#7948 - Bug Bot on 2019-01-24T06:32:06.882Z


### Can reproduce.
Asus Zenfone 2 ZE551ML. Chrome 71.0.3578.99

Frances Picard#6209 - Bug Bot on 2019-01-24T06:25:46.774Z


### Can't reproduce.
Can not reproduce. iPhone 5s, iOS 12.1.2, TestFlight 2.4.2 (10773)

Solo#0007 - Bug Bot on 2019-01-23T18:48:41.930Z


### Can reproduce.
HTC U12+, Android 8.0.0 Brave based on Chromium 71

a cat#4876 - Bug Bot on 2019-01-23T14:42:06.153Z


### Can reproduce.
Samsung Galaxy S9+. Android 8.0 Android Alpha 8.3.2

Zacatero#0001 - Bug Bot on 2019-01-23T13:50:07.937Z


### Can reproduce.
Samsung Galaxy S6, Android 7.0, Discord Alpha 8.3.3, GChrome 71.0.3578.99

Law of Royale#6825 - Bug Bot on 2019-01-23T13:50:02.925Z


### Can reproduce.
Huawei P9 Plus, EMUI 8.0 (Android 8), Chrome 71.0.3578.99

CHamburr#2591 - Bug Bot on 2019-01-23T13:49:57.841Z


### Defracted#0001 - https://www.youtube.com/watch?v=Ow2cQ1_E75A added by Bug Bot on 2019-01-23T13:49:52.964Z


### Added by Bug Bot on 2019-01-23T13:49:50.474Z",None,User Reported Bugs,"Long: https://trello.com/c/KGymkjKI/60-website-mobile-resolution-you-have-to-double-tap-on-switch-language-button-on-website
Short: https://trello.com/c/KGymkjKI",None
2019-01-26T00:45:40.520Z,2019-04-25T22:03:49.769Z,"[Edge Specific] On your dev team settings, the team role dropdown text does not appear grey/gray despite the dropdown being disabled. (Compare with Firefox)","Reported by Isabel#0002

####Steps to reproduce:
- Go to the dev portal. 
- Click the teams tab at the top. 
- Open, or create a new team. 
- Scroll down to the ""Team Members"" section.

####Expected result:
The ""Team Role"" dropdown should show gray text.
####Actual result:
The dropdown appears with white text.
####Client settings:
Web Canary 31316 - EdgeHTML 17.17134
####System settings:
Windows 10 Home x64 (1803)

27014","### Can reproduce.
Windows 10 Home x64 v1809 - Microsoft EdgeHTML 18.17763

Daffyduck#5364 - Bug Bot on 2019-01-26T12:41:47.487Z


### Can reproduce.
CR; EdgeHTML 18.17763, Canary: 31316, Windows 7 64-bit

Skyla#7948 - Bug Bot on 2019-01-26T07:38:20.604Z


### Can reproduce.
Windows 10 Home; MS Edge 42.17134.1.0; EdgeHTML 17.17134

O.O. Gold the Dank Meme Lord#4151 - Bug Bot on 2019-01-26T03:07:45.734Z


### Can reproduce.
Windows 10 x64 Canary 31316 EdgeHTML 18.17763

Zacatero#0001 - Bug Bot on 2019-01-26T02:58:13.456Z


### Can reproduce.
CR - Windows 10 Home - Canary 31316 - EdgeHTML 18.17763

Aero#4359 - Bug Bot on 2019-01-26T00:45:58.146Z


### Can reproduce.
CR, Windows 10 Home 64-bit, EdgeHTML 17.17134

tristanfarkas#0001 - Bug Bot on 2019-01-26T00:45:53.246Z


### Can reproduce.
CR | Win 10 x64 | EdgeHTML 17.17134

Mr.Freezing#4304 - Bug Bot on 2019-01-26T00:45:48.199Z


### Isabel#0002 - https://trello-attachments.s3.amazonaws.com/5771673855f47b547f2decc3/5c4badb4bbd0986cf294b18f/69c8ba054ed61744694615cf15554d51/y77XCHn.png added by Bug Bot on 2019-01-26T00:45:43.807Z


### Added by Bug Bot on 2019-01-26T00:45:40.520Z",None,Verified Bugs,"Long: https://trello.com/c/3EedwPfu/61-edge-specific-on-your-dev-team-settings-the-team-role-dropdown-text-does-not-appear-grey-gray-despite-the-dropdown-being-disable
Short: https://trello.com/c/3EedwPfu",None
2019-01-26T03:16:09.838Z,2019-07-27T10:21:35.306Z,"Opening the developer portal on an unverified account causes an ""ultra rare error"" and claims the error is likely on Discord's end (which it isn't.)","Reported by Isabel#0002

####Steps to reproduce:
- Create, or use an unverified account. 
- Log in to the developer portal on that account. 
- Click the Applications tab.

####Expected result:
It should return an error that you need to verify your account before being able to do anything.
####Actual result:
The app returns an ""ultra rare error,"" and claims the bug is probably on Discord's end.
####Client settings:
Web PTB 31316, EdgeHTML 17.17134
####System settings:
Windows 10 Home x64 (1803)

27013","### Moved from Claimed Fixed, needs Verification to Verified Fixed by Pascal on 2019-07-18T15:00:02.109Z


### Cannot reproduce with MacBook Pro 13"" (2016) running macOS Mojave 10.14.5 and Safari Version 12.1.1.

Moving to Verified Fixed list. - Pascal on 2019-07-18T14:59:55.524Z


### Moved from Verified Bugs to Claimed Fixed, needs Verification by Aeria on 2019-07-12T14:26:43.507Z


### Can Not Reproduce: Windows 10 Pro x64, Chrome Version 75.0.3770.100 (64-bit)
Moving to Claimed Fixed. - Aeria on 2019-07-12T14:26:39.247Z


### Can reproduce.
Win 10 Pro x64 | Chrome 73 | Extension: Clicking on teams tab with an unverified account brings up ""super rare error,"" and says it is discord's fault. all other tabs errors are fixed.

Clay#0001 - Bug Bot on 2019-03-25T03:21:42.715Z


### Can reproduce.
HP Chromebook 11 G5 EE (11.6"") - Chrome OS 71.0.3578.127 (64-bit) - Web Canary 31974

Casper#9999 - Bug Bot on 2019-02-09T08:08:06.744Z


### Can reproduce.
Windows 10 Home; Google Chrome 71.0.3578.98

O.O. Gold the Dank Meme Lord#4151 - Bug Bot on 2019-01-26T21:02:15.615Z


### Can reproduce.
Windows 10 Home x64 v1809 - Google Chrome 71.0.3578.98

Daffyduck#5364 - Bug Bot on 2019-01-26T12:39:10.220Z


### Can reproduce.
CR; Firefox browser Version 64.0.2 (64-bit), Windows 7 (Discord Canary 31316, Windows 7 64-bit)

Skyla#7948 - Bug Bot on 2019-01-26T07:36:16.520Z


### Can reproduce.
Can repro, Chrome Stable 71, Windows 1809

ginkoid#8888 - Bug Bot on 2019-01-26T04:41:44.669Z


### Can reproduce.
CR; Windows 10 Home x64 | Chrome 71.0.3578.98

charleskimbac#6492 - Bug Bot on 2019-01-26T03:16:27.564Z


### Can reproduce.
CR | Windows 10 x64 | Build 31316

Infinity#8495 - Bug Bot on 2019-01-26T03:16:22.241Z


### Can reproduce.
CR |web ptb 31316 | on moto x4 Android 9.0 | chrome 7.10

Spencer#6002 - Bug Bot on 2019-01-26T03:16:17.214Z


### Added by Bug Bot on 2019-01-26T03:16:09.838Z",None,Verified Fixed,"Long: https://trello.com/c/kZpbK22R/62-opening-the-developer-portal-on-an-unverified-account-causes-an-ultra-rare-error-and-claims-the-error-is-likely-on-discords-end
Short: https://trello.com/c/kZpbK22R",None
