Created On,Latest Update,Title,Info,Card Log,Labels,List,URLs,Members
2018-10-22T13:13:48.066Z,2019-06-21T20:48:06.278Z,"[Archived] If you restart the Discord after removing a game update from the library, the update progress screen will still show.","Reported by Hole#0001

####Steps to reproduce:
- Have a game that needs to be updated in the library. 
- Click ""remove"" after clicking the ""update"" box. 
- Restart Discord.

####Expected result:
The game shows ""update"" next to the game you were just attempting to update.
####Actual result:
Update progress screen still shows, that has been paused.
####Client settings:
Discord Canary 25872
####System settings:
Windows 10 Pro, x64 (v1803)

20937","### Archived by Bug Bot on 2019-06-21T20:48:06.286Z


### Moved from User Reported Bugs to Verified Bugs by Clayton on 2018-10-25T03:44:27.399Z


### verified.  - Clayton on 2018-10-25T03:44:23.568Z


### Imported from https://trello.com/b/5771673855f47b547f2decc3 by ghoul_the_kitty on 2018-10-22T22:03:50.492Z


### Moving this card to Store Bugs board! - ghoul_the_kitty on 2018-10-22T22:03:41.982Z


### Can reproduce.
CR Win10 64x (1809), Discord Canary 26655 - Tested with install

Alipoodle#5025 - Bug Bot on 2018-10-22T21:11:34.387Z


### Can reproduce.
Windows 10 Pro x64 Canary: 26655

Neiron#7777 - Bug Bot on 2018-10-22T19:34:18.678Z


### Can reproduce.
can reprooduce Windows 10 Pro x64 Canary Build 26655 this also works when you are installing a game, pause it, cancel and ctrl+r as well

Azrael#6867 - Bug Bot on 2018-10-22T13:14:05.460Z


### Can reproduce.
CR. Windows 10 x64 1809 (17763), Discord Canary with Build number 26655

Frances Picard#6209 - Bug Bot on 2018-10-22T13:14:00.462Z


### Can reproduce.
Windows 10 Pro, x64 Canary build 26344

Salna#7007 - Bug Bot on 2018-10-22T13:13:55.461Z


### Hole#0001 - https://i.imgur.com/u9EKB3u.gifv added by Bug Bot on 2018-10-22T13:13:50.647Z


### Added by Bug Bot on 2018-10-22T13:13:48.066Z",None,Verified Bugs,"Long: https://trello.com/c/tKr5gqZh/2-if-you-restart-the-discord-after-removing-a-game-update-from-the-library-the-update-progress-screen-will-still-show
Short: https://trello.com/c/tKr5gqZh",None
2018-10-22T22:45:38.729Z,2019-06-21T20:48:06.024Z,[Archived] Hiding games in the store has a small box where the cursor changes to a hand,"Reported by Rashaun#9295

####Steps to reproduce:
- Go into the Store, and click on View all Games 
- Mouse over the ""Hide Library Games"" option 
- Slowly move your mouse to the left until it changes back into a hand 
- Left click when your cursor changes back into a hand and observe the ""Hide Library Games"" option

####Expected result:
Cursor should not change to a hand even though you can hide your library games
####Actual result:
Cursor changes to a hand, even though the rest of the area inbetween the box and the option doesn't
####Client settings:
Canary Build 26655
####System settings:
Windows 10 Home x64 1803

21947","### Archived by Bug Bot on 2019-06-21T20:48:06.041Z


### Can reproduce.
Windows 10 Home x64 1809, Canary 34625

Jean20B#4287 - Bug Bot on 2019-03-28T08:31:51.650Z


### Can reproduce.
Windows 10 LTSB x64 1607 (14393.2214), Canary 27430

avror#0001 - Bug Bot on 2018-11-02T15:01:06.307Z


### Moved from User Reported Bugs to Verified Bugs by Clayton on 2018-10-25T03:09:09.299Z


### minor - Clayton on 2018-10-25T03:09:02.143Z


### Can reproduce.
Windows 10 Pro x64 Canary 26834

Delite#0001 - Bug Bot on 2018-10-23T23:33:54.663Z


### Can reproduce.
Windows 10 Home, x64, Version 1803; Discord Canary, Build 26655;

S6out#1111 - Bug Bot on 2018-10-23T07:34:53.782Z


### Can reproduce.
Windows 10 Home; Canary Build 26655

O.O. Gold the Dank Meme Lord#4151 - Bug Bot on 2018-10-22T23:58:42.484Z


### Can reproduce.
Can repro Windows 10 Home x64 (v1803) Discord Canary 26655

Ardia#7038 - Bug Bot on 2018-10-22T22:45:56.127Z


### Can reproduce.
Windows 10 Build 1803, Canary 26655

Fzzy#0001 - Bug Bot on 2018-10-22T22:45:51.127Z


### Can reproduce.
Windows 10 Pro v1809 x64 - Discord Canary 26655

webhp#1337 - Bug Bot on 2018-10-22T22:45:46.077Z


### Rashaun#9295 - https://i.imgur.com/sUPgvHT.gifv added by Bug Bot on 2018-10-22T22:45:41.098Z


### Added by Bug Bot on 2018-10-22T22:45:38.729Z","P3: Will get fixed eventually,
Low",Verified Bugs,"Long: https://trello.com/c/hDkVgMuD/30-hiding-games-in-the-store-has-a-small-box-where-the-cursor-changes-to-a-hand
Short: https://trello.com/c/hDkVgMuD",None
2018-10-22T23:10:24.307Z,2019-06-21T20:52:04.820Z,[Archived] Game store page links display the default Discord embed,"Reported by Ene#0808

####Steps to reproduce:
- Go to the Store tab 
- Open the Store page of a game 
- Click on the Copy Link option on the top right 
- Go into a channel and post the copied link

####Expected result:
Either no embed should be displayed like with the message jump links or an embed about the Game Store should be displayed
####Actual result:
The default Discord embed is displayed
####Client settings:
Discord Canary 0.0.216, Build 26715
####System settings:
Windows 10 Home 64-bit (v1803)

21946","### Archived by Bug Bot on 2019-06-21T20:52:04.833Z


### Moved from User Reported Bugs to Claimed Fixed by tarek_ on 2018-10-24T04:40:48.866Z


### Cannot reproduce anymore on Canary 26847. 
https://i.imgur.com/imAuNyX.png Looks like this now. Moving to claimed fixed. - tarek_ on 2018-10-24T04:40:43.239Z


### Can reproduce.
Windows 10 Enterprise x64, Discord Canary 26772

AmirAmani#0102 - Bug Bot on 2018-10-23T11:46:24.126Z


### Can reproduce.
CR, Windows 10 Home 64-bit, Canary 26655

OddsomeOddy#1998 - Bug Bot on 2018-10-23T07:33:37.975Z


### Can reproduce.
Can repro; Windows 10 Home x64 (v1803) Discord Canary Build 26655

Ardia#7038 - Bug Bot on 2018-10-23T00:49:46.877Z


### Can reproduce.
MacOS Mojave, V 10.14; Discord Canary, Build 26655;

S6out#2067 - Bug Bot on 2018-10-22T23:10:41.689Z


### Can reproduce.
Windows 10 Home x64 v1803, Canary 26655

Solo#0007 - Bug Bot on 2018-10-22T23:10:36.758Z


### Can reproduce.
Windows 10 Pro v1809 x64 - Discord Canary 26655

webhp#1337 - Bug Bot on 2018-10-22T23:10:31.793Z


### Added by Bug Bot on 2018-10-22T23:10:24.307Z",None,"Claimed Fixed, needs Verification","Long: https://trello.com/c/YDoAP9fJ/53-game-store-page-links-display-the-default-discord-embed
Short: https://trello.com/c/YDoAP9fJ",None
2018-10-23T06:49:29.884Z,2019-06-21T20:48:05.743Z,[Archived] Clicking on a review link that does not have one set will open the store page in your browser,"Reported by webhp#1337

####Steps to reproduce:
- Go to a game that has a review without a link. I used Shadow Tactics: Blades of the Shogun 
- Locate the review in the middle of the page 
- Click on ""Level (Czech Republic)""

####Expected result:
Since there is no link for the review, the text should not be clickable.
####Actual result:
It opens the store page for the game in your browser.
####Client settings:
Discord Canary 26749
####System settings:
Windows 10 Pro x64 v1809

21962","### Archived by Bug Bot on 2019-06-21T20:48:05.754Z


### Can reproduce.
Windows 10 Pro x64 Canary: 27040

Neiron#7777 - Bug Bot on 2018-10-28T21:57:30.966Z


### Can reproduce.
Tested on Windows 10 Home 64-bit (1803) with Discord Canary Build 27040

that15fine#9275 - Bug Bot on 2018-10-27T14:05:04.609Z


### Moved from User Reported Bugs to Verified Bugs by Clayton on 2018-10-25T03:08:46.946Z


### verified.  - Clayton on 2018-10-25T03:08:38.928Z


### Can reproduce.
Windows 10 Home x64 v1803, Canary 26834

Solo#0007 - Bug Bot on 2018-10-23T23:33:19.183Z


### Can reproduce.
Windows 10 Pro x64 Canary 26834

Delite#0001 - Bug Bot on 2018-10-23T23:32:00.324Z


### Can reproduce.
Windows 10 Home v1803, Canary 26786

Solo#0007 - Bug Bot on 2018-10-23T21:37:25.674Z


### Can reproduce.
CR, Windows 10 Home 64-bit, Canary 26772

OddsomeOddy#1998 - Bug Bot on 2018-10-23T08:54:37.339Z


### Can reproduce.
Windows 10 Home, x64, Version 1803; Discord Canary, Build 26655;

S6out#1111 - Bug Bot on 2018-10-23T07:33:15.601Z


### Can reproduce.
- Windows 10 Pro x64 (1809) - Canary 26749

Jengas#7777 - Bug Bot on 2018-10-23T06:49:47.120Z


### Can reproduce.
Windows 10 Home; Canary Build 26749

O.O. Gold the Dank Meme Lord#4151 - Bug Bot on 2018-10-23T06:49:42.190Z


### Can reproduce.
Can repro; Windows 10 Home x64 (v1803) Discord Canary 26655

Ardia#7038 - Bug Bot on 2018-10-23T06:49:37.252Z


### webhp#1337 - https://trello-attachments.s3.amazonaws.com/5bc7b4adf7d2b839fa6ac108/5bcec479fa3d880618362957/e7d0b6bed7dbf847132c70d886021329/nmoXJbv.png added by Bug Bot on 2018-10-23T06:49:32.285Z


### Added by Bug Bot on 2018-10-23T06:49:29.884Z","P3: Will get fixed eventually,
Low",Verified Bugs,"Long: https://trello.com/c/mt4goZCR/54-clicking-on-a-review-link-that-does-not-have-one-set-will-open-the-store-page-in-your-browser
Short: https://trello.com/c/mt4goZCR",None
2018-10-27T05:26:04.200Z,2019-06-21T20:52:18.988Z,[Archived] Clicking on a game's store page in the Browse section makes it impossible to go back to the Directory with the back button,"Reported by Ene#0808

####Steps to reproduce:
- Go to the Store tab 
- Click on ""View All Games"" 
- Open a game's store page 
- Attempt to go back to the Directory by clicking the back button twice

####Expected result:
You should be taken back to the Directory
####Actual result:
You're taken back to the game's store page in an endless loop
####Client settings:
Discord Canary Webclient, Build 27040, Google Chrome 70.0.3538.77 (64-bit)
####System settings:
Windows 10 Home 64-bit (v1803)

22213","### Archived by Bug Bot on 2019-06-21T20:52:18.999Z


### Moved from Verified Bugs to Claimed Fixed by tarek_ on 2018-11-29T08:02:22.502Z


### CNR on Canary 28567. Moving to claimeeeeeeeeeeeeed fixed. - tarek_ on 2018-11-29T08:02:18.195Z


### Moved from User Reported Bugs to Verified Bugs by Clayton on 2018-10-31T01:10:56.633Z


### verified, macos 10.12.6 - Clayton on 2018-10-31T01:10:50.201Z


### Can reproduce.
Windows 10 Pro x64 Canary: 27040

Neiron#7777 - Bug Bot on 2018-10-27T20:32:41.669Z


### Can reproduce.
Tested on Windows 10 Home 64-bit (1803) with Discord Canary Build 27040

that15fine#9275 - Bug Bot on 2018-10-27T14:03:57.323Z


### Can reproduce.
CR, Windows 10 Home 64-bit, Canary 27040

OddsomeOddy#1998 - Bug Bot on 2018-10-27T10:11:38.976Z


### Can reproduce.
Can Reproduce - Canary Build 27040 Windows 10 Home x64 1803

Rashaun#9295 - Bug Bot on 2018-10-27T05:26:21.517Z


### Can reproduce.
Windows 10.0 Build 17134, Discord Build 27040, Chrome 69.0.3497.100

aditya#1234 - Bug Bot on 2018-10-27T05:26:16.445Z


### Can reproduce.
Discord Canary 27040, Google Chrome 70.0.3538.77, Windows 10 Pro 64-bit (1809)

Tarek#1337 - Bug Bot on 2018-10-27T05:26:11.458Z


### Ene#0808 - https://i.imgur.com/Ygowu7w.gifv added by Bug Bot on 2018-10-27T05:26:06.486Z


### Added by Bug Bot on 2018-10-27T05:26:04.200Z","P3: Will get fixed eventually,
High","Claimed Fixed, needs Verification","Long: https://trello.com/c/CI3kl05U/66-clicking-on-a-games-store-page-in-the-browse-section-makes-it-impossible-to-go-back-to-the-directory-with-the-back-button
Short: https://trello.com/c/CI3kl05U",None
2018-10-27T09:18:51.361Z,2019-06-21T20:48:09.844Z,"[Archived] If you want to purchase a game, a part of the TOS isnt quite visible","Reported by Classic#9999

####Steps to reproduce:
- Go into the Gamestore 
- Try to purchase a game

####Expected result:
You can see the whole text
####Actual result:
Image attachment
####Client settings:
[BUILD INFO] Release Channel: stable, Build Number: 27047, Version Hash: 6d021b6c3bfbcb2fb6a2beb40d98a541d10f4cfe
####System settings:
Windows 10 Home

22217","### Archived by Bug Bot on 2019-06-21T20:48:09.857Z


### Moved from User Reported Bugs to Verified Bugs by Clayton on 2018-10-31T01:07:15.423Z


### verified, macos 10.12.6, canary 27040 - Clayton on 2018-10-31T01:07:08.750Z


### Moved to store bugs from desktop. - tarek_ on 2018-10-28T12:04:24.065Z


### Imported from https://trello.com/b/5771673855f47b547f2decc3 by tarek_ on 2018-10-28T12:03:08.755Z


### Can reproduce.
MacBook Pro (13"", Mid-2012), macOS v10.14 (Mojave) - Canary 27040

william#0002 - Bug Bot on 2018-10-28T06:18:49.010Z


### Can reproduce.
Tested with Spanish. Windows 10 Pro, x64 (v1803) - Discord Canary Build 27040

Hole#0001 - Bug Bot on 2018-10-28T00:03:49.731Z


### Can reproduce.
Windows 10 Pro x64 Canary: 27040

Neiron#7777 - Bug Bot on 2018-10-27T20:29:14.420Z


### Can reproduce.
Windows 10 Home, Release Channel: stable, Build Number: 27047

Classic#9999 - Bug Bot on 2018-10-27T11:21:23.131Z


### Can reproduce.
Can reproduce with (German, Spanish, French, Hungarian, Dutch, Polish, Romanian, Czech, Greek, Bulgarian, Russian, Ukrainian & Japanese), Windows 10 Enterprise x64, Discord Canary 27040

AmirAmani#0102 - Bug Bot on 2018-10-27T11:16:15.845Z


### Can reproduce.
CR on German, Windows 10 Home 64-bit, Canary 27040

OddsomeOddy#1998 - Bug Bot on 2018-10-27T09:36:40.399Z


### Can reproduce.
Can reproduce with non-English languages - Windows 10 Pro x64 (1809) - Discord Canary 27040

Jengas#7777 - Bug Bot on 2018-10-27T09:19:08.695Z


### Can reproduce.
CR with Ukranian. Macbook Air • macOS Sierra 10.12.6 • Canary 27013

Rage#9991 - Bug Bot on 2018-10-27T09:19:03.779Z


### Can reproduce.
Can Reproduce, Only if language is set to: [German, Spanish, French, Hungarian, Dutch, Polish, Romanian, Czech, Greek, Bulgarian, Russian, Ukranian, Chinese, Japanese] (others show correctly) - Windows 10 Home, Discord Stable 27013 (language: German)

1Storm#0001 - Bug Bot on 2018-10-27T09:18:58.780Z


### AEnterprise#4693 - https://trello-attachments.s3.amazonaws.com/5771673855f47b547f2decc3/5bd42d7b5066284ec804d229/05ea3b0ddf7e03f499039f087914954d/unknown.png added by Bug Bot on 2018-10-27T09:18:53.753Z


### Added by Bug Bot on 2018-10-27T09:18:51.361Z","P3: Will get fixed eventually,
Low",Verified Bugs,"Long: https://trello.com/c/NIawyaXp/69-if-you-want-to-purchase-a-game-a-part-of-the-tos-isnt-quite-visible
Short: https://trello.com/c/NIawyaXp",None
2018-10-27T10:57:38.438Z,2019-06-21T20:48:09.532Z,[Archived] Markdown for ToS breaks on Japanese language when purchasing an item in the store,"Reported by 1Storm#0001

####Steps to reproduce:Change language to Japanese 
- Go to a game in the store 
- Attempt to purchase 
- Observe ToS text

####Expected result:
The markdown should properly link to the site
####Actual result:
The markdown fails to link the site and displays as raw text
####Client settings:
Discord Stable 27013
####System settings:
Windows 10 Home

22220","### Archived by Bug Bot on 2019-06-21T20:48:09.543Z


### Moved from User Reported Bugs to Verified Bugs by Clayton on 2018-10-31T00:59:37.774Z


### minor - Clayton on 2018-10-31T00:59:31.456Z


### william#0002 - https://trello-attachments.s3.amazonaws.com/5bc7b4adf7d2b839fa6ac108/5bd444a29a775d6610a4689b/68675af3696fd4fa8eec06ae5d5c48a0/u5DiQwMI.png added by Bug Bot on 2018-10-28T22:56:28.173Z


### Can reproduce.
Can Reproduce - MacBook Pro (13"", Mid-2012), macOS v10.14 (Mojave) - Canary 27040

william#0002 - Bug Bot on 2018-10-28T22:56:19.724Z


### Can reproduce.
Windows 10 Home x64 v1803, Canary 27040

Solo#0007 - Bug Bot on 2018-10-28T18:35:22.534Z


### Can reproduce.
Windows 10 Pro x64 Canary: 27040

Neiron#7777 - Bug Bot on 2018-10-27T20:32:06.753Z


### Can reproduce.
CR, Windows 10 Home 64-bit, Canary 27040

OddsomeOddy#1998 - Bug Bot on 2018-10-27T10:57:55.730Z


### Can reproduce.
Windows 10 Enterprise x64, Discord Canary 27040

AmirAmani#0102 - Bug Bot on 2018-10-27T10:57:50.674Z


### Can reproduce.
Windows 10 Home, Release Channel: stable, Build Number: 27047

Classic#9999 - Bug Bot on 2018-10-27T10:57:45.658Z


### Added by Bug Bot on 2018-10-27T10:57:38.438Z","P3: Will get fixed eventually,
Low",Verified Bugs,"Long: https://trello.com/c/C4L2pvtf/67-markdown-for-tos-breaks-on-japanese-language-when-purchasing-an-item-in-the-store
Short: https://trello.com/c/C4L2pvtf",None
2018-10-29T19:01:35.034Z,2019-06-21T20:48:09.224Z,[Archived] Discord doesn't show all Steam games in Library section,"Reported by Sergi Rodríguez#9607

####Steps to reproduce:
- Open Discord and Steam (you need to sync them) 
- Download a certain amount of games (i downloaded 7 bought, but not installed, games) 
- Restart Discord when the installation finishes 
- Check library

####Expected result:
Discord shows me all the 7 games I downloaded
####Actual result:
Discord shows me only 5 of them
####Client settings:
Release Channel: ptb, Build Number: 26384, Version Hash: 4623dce41f45216f548dde93ac281b1b3f80255b
####System settings:
Windows 10 Pro, 64 bits, v1809

21482","### Archived by Bug Bot on 2019-06-21T20:48:09.236Z


### Can reproduce.
Windows 10 Enterprise x64, Discord Canary 27140

AmirAmani#0102 - Bug Bot on 2018-10-30T18:57:40.176Z


### Can reproduce.
Windows 10 Pro x64, Canary Build 27040

Nashorn#3450 - Bug Bot on 2018-10-29T21:35:36.833Z


### Can reproduce.
Windows 10 Home x64 v1803, Canary 27065

Solo#0007 - Bug Bot on 2018-10-29T21:10:06.484Z


### Imported from https://trello.com/b/5771673855f47b547f2decc3 by Clayton on 2018-10-29T20:37:33.336Z


### verified.  - Clayton on 2018-10-29T20:37:14.923Z


### Can reproduce.
Win 10 Home, Discord Stable 27050, x64 - 2 games do not appear in the discord library.

Classic#9999 - Bug Bot on 2018-10-29T19:01:52.343Z


### Can reproduce.
Can Reproduce - Canary Build 27040 Windows 10 Home x74 1803

Rashaun#9295 - Bug Bot on 2018-10-29T19:01:47.346Z


### Can reproduce.
Windows 10 Pro v1809 x64 - Discord Canary 27065. 12 games in my Steam library do not appear in the store.

webhp#1337 - Bug Bot on 2018-10-29T19:01:42.365Z


### TimThe#1118 - https://trello-attachments.s3.amazonaws.com/5771673855f47b547f2decc3/5bd7590ef81c91755c2b8bc4/27e06924ef3fbd7fb46d0143848e9ae6/st1.png added by Bug Bot on 2018-10-29T19:01:37.504Z


### evilpauwse#9985 - https://trello-attachments.s3.amazonaws.com/5771673855f47b547f2decc3/5bd7590ef81c91755c2b8bc4/004f01a88f6eee0cc30eb2992a423c8b/unknown.png added by Bug Bot on 2018-10-29T19:01:37.495Z


### TimThe#1118 - https://trello-attachments.s3.amazonaws.com/5771673855f47b547f2decc3/5bd7590ef81c91755c2b8bc4/fc7a9ea611b923b370077aa92580cb42/st2.png added by Bug Bot on 2018-10-29T19:01:37.443Z


### Outbøob#6666 - https://trello-attachments.s3.amazonaws.com/5771673855f47b547f2decc3/5bd7590ef81c91755c2b8bc4/494f98508ffc81756d564eab8e749954/Screenshot_61.png added by Bug Bot on 2018-10-29T19:01:37.401Z


### Added by Bug Bot on 2018-10-29T19:01:35.034Z","P3: Will get fixed eventually,
High",Verified Bugs,"Long: https://trello.com/c/OWy0VKwA/70-discord-doesnt-show-all-steam-games-in-library-section
Short: https://trello.com/c/OWy0VKwA",None
2018-10-30T12:49:17.979Z,2018-10-31T00:59:22.371Z,"[Archived] When the ""Esc"" button is pushed whilst on the Store tab, the search bar will open up","Reported by ItzBHT#4397

####Steps to reproduce:
- Navigate to the Store tab 
- Press the ""Esc"" button 
- Observe the Search bar opening up

####Expected result:
The search bar is not supposed to open as if a user is going to search for a game
####Actual result:
The search bar expands as if a user is going to search for a game
####Client settings:
Discord Canary Build 27065
####System settings:
Windows 10 Education x64, v1809, OS Build: 17763.55

22421","### Archived by Clayton on 2018-10-31T00:59:22.373Z


### dupe below.  - Clayton on 2018-10-31T00:59:20.386Z


### Duplicate of https://trello.com/c/MpVMt70e

Ene#0808 - Bug Bot on 2018-10-30T21:16:49.886Z


### Can reproduce.
MacOs High Sierra 10.13.4 MacBook Pro (Retina, 15-inch, Mid 2014), PTB 27065

MoonlightCapital#0554 - Bug Bot on 2018-10-30T20:30:46.785Z


### Can reproduce.
Windows 10 Pro x64 Canary: 27140

Neiron#7777 - Bug Bot on 2018-10-30T19:18:15.093Z


### Can reproduce.
CR, Windows 10 Home 64-bit, Canary 27040

OddsomeOddy#1998 - Bug Bot on 2018-10-30T14:50:43.092Z


### Can reproduce.
Win 10 Home x64, Stable 27065

Classic#9999 - Bug Bot on 2018-10-30T13:32:40.767Z


### Can reproduce.
Tested on Windows 10 Home 64-bit (1803) with Discord Canary Build 27040

that15fine#9275 - Bug Bot on 2018-10-30T12:51:31.388Z


### Can reproduce.
Can reproduce, Windows 10 x64 LTSB 1607 (14393.2214), Discord Canary 27140

avror#0001 - Bug Bot on 2018-10-30T12:49:35.244Z


### Can reproduce.
Can reproduce; Windows 10 Pro x64, Discord Canary Build 27040.

D a n n#4900 - Bug Bot on 2018-10-30T12:49:30.265Z


### Can reproduce.
CR Windows 10 64x (1709), Discord Stable 27065, Chrome V70.0.3538.77

Alipoodle#5025 - Bug Bot on 2018-10-30T12:49:25.268Z


### Added by Bug Bot on 2018-10-30T12:49:17.979Z",None,User Reported Bugs,"Long: https://trello.com/c/FRgwvKNI/71-when-the-esc-button-is-pushed-whilst-on-the-store-tab-the-search-bar-will-open-up
Short: https://trello.com/c/FRgwvKNI",None
2018-10-31T05:11:03.178Z,2019-06-21T20:50:55.067Z,[Archived] New additions to Nitro slide lacks the rotating effect when hovering over the game title on the right side for the first time you view the slide,"Reported by Ene#0808

####Steps to reproduce:
- Go to the Store tab (for the first time since you've launched your client) 
- Go to the New additions to Nitro slide and hover over the game titles on the right side

####Expected result:
The game titles should rotate as you hover over them
####Actual result:
The game titles don't rotate until you revisit the slide
####Client settings:
Discord Canary 0.0.216, Build 27227
####System settings:
Windows 10 Home 64-bit (v1803)

22486","### Archived by Bug Bot on 2019-06-21T20:50:55.076Z


### Can reproduce.
Windows 10 Pro, x64 (v1803) - Discord Canary Build 27744

Hole#0001 - Bug Bot on 2018-11-09T09:24:54.704Z


### Can reproduce.
Windows 10 LTSB x64 1607 (14393.2214), Canary 27430

avror#0001 - Bug Bot on 2018-11-02T14:58:53.416Z


### Moved from User Reported Bugs to Verified Bugs by Clayton on 2018-11-02T02:50:53.441Z


### verified, macos 10.12.6 - Clayton on 2018-11-02T02:50:45.176Z


### Can reproduce.
Windows 10 LTSB x64 1607 (14393.2214), Canary 27353

avror#0001 - Bug Bot on 2018-11-01T10:03:56.617Z


### Can reproduce.
Windows 10 Pro x64 Canary 27353

Delite#0001 - Bug Bot on 2018-11-01T07:59:00.130Z


### Can reproduce.
Windows 10 Pro x64 Canary: 27227

Neiron#7777 - Bug Bot on 2018-11-01T06:18:26.961Z


### Can reproduce.
CR, Windows 10 Home 64-bit, Canary 27227

OddsomeOddy#1998 - Bug Bot on 2018-10-31T10:41:34.489Z


### Can reproduce.
Windows 10 Home 64-Bit (Version 1803) OS Build 17134.345 Discord Canary 27277

Ser DubstepCat#1337 - Bug Bot on 2018-10-31T05:11:20.419Z


### Can reproduce.
Windows 10 home x64 (1803) - discord stable 27216

J1#0088 - Bug Bot on 2018-10-31T05:11:15.492Z


### Can reproduce.
Discord Canary 0.0.216 (27227) on Windows 10 Pro 64-bit (1809)

Tarek#1337 - Bug Bot on 2018-10-31T05:11:10.436Z


### Ene#0808 - https://i.imgur.com/1fiOQkN.gifv added by Bug Bot on 2018-10-31T05:11:05.552Z


### Added by Bug Bot on 2018-10-31T05:11:03.178Z","P3: Will get fixed eventually,
Mid",Verified Bugs,"Long: https://trello.com/c/T7aHkHfd/72-new-additions-to-nitro-slide-lacks-the-rotating-effect-when-hovering-over-the-game-title-on-the-right-side-for-the-first-time-yo
Short: https://trello.com/c/T7aHkHfd",None
2018-11-02T12:58:00.026Z,2019-06-21T20:50:59.597Z,[Archived] Activity and Store tabs are selectable via Alt+arrow key even when hidden,"Reported by Augustine#2500

####Steps to reproduce:
- disable ""Show Games Tab"" in Appearance settings 
- switch to Home screen 
- Alt+Up arrow from a DM conversation 
- go all the way to the top

####Expected result:
- skip hidden Store and Activity tabs
####Actual result:
- Store and Activity tabs displayed on the main screen
####Client settings:
Canary 27430
####System settings:
Windows 10 Pro 1803

22638","### Archived by Bug Bot on 2019-06-21T20:50:59.607Z


### Can reproduce.
Windows 10 Pro x64 Canary 31744

Delite#0001 - Bug Bot on 2019-02-02T19:46:45.744Z


### Can reproduce.
Windows 10 Home x64 v1803, Canary 27465

Solo#0007 - Bug Bot on 2018-11-03T04:10:47.546Z


### Moved from User Reported Bugs to Verified Bugs by Clayton on 2018-11-03T02:36:29.758Z


### minor - Clayton on 2018-11-03T02:36:23.067Z


### Can reproduce.
Windows 10 Pro, x64 (v1803) - Discord Canary Build 27465

Hole#0001 - Bug Bot on 2018-11-03T01:07:12.045Z


### Imported from https://trello.com/b/5771673855f47b547f2decc3 by Clayton on 2018-11-02T23:06:57.799Z


### Can reproduce.
Windows 10 Pro x64 Canary: 27430

Neiron#7777 - Bug Bot on 2018-11-02T15:59:14.655Z


### Can reproduce.
CR Windows 10 64x 1709 | Discord stable 27425, Chrome V70.0.3538.77

Alipoodle#5025 - Bug Bot on 2018-11-02T12:58:17.435Z


### Can reproduce.
Can Reproduce Windows 7 Ultimate x64 - Discord Canary 27423

Daffyduck#5364 - Bug Bot on 2018-11-02T12:58:12.373Z


### Can reproduce.
[CR] Windows 10 LTSB x64 1607 (14393.2214), Canary Desktop Client 27430

avror#0001 - Bug Bot on 2018-11-02T12:58:07.293Z


### Added by Bug Bot on 2018-11-02T12:58:00.026Z","P3: Will get fixed eventually,
Low",Verified Bugs,"Long: https://trello.com/c/yPenFmI4/74-activity-and-store-tabs-are-selectable-via-altarrow-key-even-when-hidden
Short: https://trello.com/c/yPenFmI4",None
2018-11-02T20:43:52.463Z,2018-11-03T02:36:04.841Z,[Archived] The Discord Store browsing filter resets after leaving a game description,"Reported by Huskie#9999

####Steps to reproduce:
- Go into the Store tab 
- Go into Browse 
- Press onto the drop-down labelled 'Browsing:' 
- Select either 'All Nitro games' or 'All Store games' 
- Select a game then press back 
- The filter will reset back to default and you have to select the filters again.

####Expected result:
It should keep the same filter instead of resetting to default.
####Actual result:
It resets to the default filter.
####Client settings:
stable, Build Number: 27353, Version Hash: 7e6eedd73f7ecf28176c8c36324a509674ada42f
####System settings:
Windows 10 Enterprise, x64 (v1511)

22567","### Archived by Clayton on 2018-11-03T02:36:04.843Z


### extension below.  - Clayton on 2018-11-03T02:36:03.860Z


### Imported from https://trello.com/b/5771673855f47b547f2decc3 by Clayton on 2018-11-02T23:06:46.790Z


### Possible Extension of https://trello.com/c/CI3kl05U

Aeria#9096 - Bug Bot on 2018-11-02T20:52:35.464Z


### Can reproduce.
CR, Windows 10 Home 64-bit, Canary 27445

OddsomeOddy#1998 - Bug Bot on 2018-11-02T20:44:09.976Z


### Can reproduce.
Windows 10 Pro v1809 x64 - Discord Canary 27452

webhp#1337 - Bug Bot on 2018-11-02T20:43:59.798Z


### Added by Bug Bot on 2018-11-02T20:43:52.463Z",None,User Reported Bugs,"Long: https://trello.com/c/8fOOn7Bd/73-the-discord-store-browsing-filter-resets-after-leaving-a-game-description
Short: https://trello.com/c/8fOOn7Bd",None
